type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,basisOfRecord,samplingProtocol,occurrenceID,eventDate,organismQuantity,organismQuantityType,continent,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,scientificName,kingdom,vernacularName
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1119,2021-01-04,,,Europe,BE,East Flanders,51.12224,3.90152,WGS84,30,201454.44190000,117287.48130000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1120,2021-01-19,25,coverage in m²,Europe,BE,East Flanders,51.13243,3.89978,WGS84,30,202589.08860000,117173.07410000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1121,2021-01-19,,,Europe,BE,East Flanders,51.13397,3.90129,WGS84,30,202759.35910000,117279.63060000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_114,2018-04-30,,,Europe,BE,East Flanders,51.10682,4.05447,WGS84,30,199683.25070000,127988.52330000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_187,2019-06-21,,,Europe,BE,East Flanders,50.96420,4.02092,WGS84,30,183827.72460000,125564.67100000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_273,2019-08-21,,,Europe,BE,East Flanders,51.03392,3.91886,WGS84,30,191622.24510000,118442.09100000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_274,2019-08-21,,,Europe,BE,East Flanders,50.83728,3.76740,WGS84,30,169823.11140000,107641.06020000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_445,2020-01-28,,,Europe,BE,East Flanders,50.69535,2.86310,WGS84,30,154940.85140000,43629.07220000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_957,2020-07-03,150,coverage in m²,Europe,BE,East Flanders,51.03679,3.77078,WGS84,30,192014.07880000,108058.22030000,EPSG:31370,Hydrocotyle ranunculoides,Plantae,grote waternavel
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_47,2018-08-01,,,Europe,BE,East Flanders,50.95971,3.95507,WGS84,30,183351.84900000,120936.47540000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_48,2018-08-01,,,Europe,BE,East Flanders,50.96032,3.95597,WGS84,30,183419.15920000,120999.61940000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_50,2019-04-17,,,Europe,BE,East Flanders,50.90253,3.89086,WGS84,30,177017.84270000,116384.30580000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_210,2019-06-25,,,Europe,BE,East Flanders,50.80926,3.69846,WGS84,30,166747.50790000,102756.99840000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_356,2019-12-10,,,Europe,BE,East Flanders,50.87004,3.73014,WGS84,30,173488.79530000,105047.82410000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_477,2019-01-01,1,coverage in m²,Europe,BE,East Flanders,50.88993,3.94922,WGS84,30,175591.90710000,120481.73260000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_599,2017-01-01,,,Europe,BE,East Flanders,50.86210,3.69775,WGS84,30,172625.61720000,102760.11960000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_606,2020-02-27,,,Europe,BE,East Flanders,51.16082,4.31045,WGS84,30,205645.43990000,145921.48990000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1542,2021-05-27,,,Europe,BE,East Flanders,50.93727,3.52604,WGS84,30,181109.94690000,90766.51420000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1593,2021-08-17,,,Europe,BE,East Flanders,50.97483,3.74975,WGS84,30,185133.57440000,106525.77260000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1808,2022-04-05,,,Europe,BE,East Flanders,50.95579,3.95257,WGS84,30,182917.00000000,120758.00000000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_586,2017-01-01,,,Europe,BE,East Flanders,50.90321,3.73012,WGS84,30,177179.04360000,105078.47670000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_587,2017-01-01,,,Europe,BE,East Flanders,50.90377,3.72975,WGS84,30,177241.24600000,105053.17410000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_588,2017-01-01,,,Europe,BE,East Flanders,50.90222,3.72639,WGS84,30,177070.45300000,104814.90720000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_589,2017-01-01,,,Europe,BE,East Flanders,50.90671,3.74732,WGS84,30,177557.63830000,106291.54450000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_590,2017-01-01,,,Europe,BE,East Flanders,50.90568,3.73619,WGS84,30,177449.46590000,105507.56780000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_598,2017-01-01,,,Europe,BE,East Flanders,50.86240,3.69767,WGS84,30,172659.35410000,102754.84820000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_558,2017-01-01,100,coverage in m²,Europe,BE,East Flanders,50.95259,3.71535,WGS84,30,182680.15180000,104087.60860000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_563,2017-01-01,,,Europe,BE,East Flanders,50.88456,3.72736,WGS84,30,175105.93780000,104866.46800000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_564,2017-01-01,,,Europe,BE,East Flanders,50.88428,3.72766,WGS84,30,175073.78230000,104887.02640000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_566,2017-01-01,,,Europe,BE,East Flanders,50.88448,3.68783,WGS84,30,175121.48840000,102084.49210000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_567,2017-01-01,,,Europe,BE,East Flanders,50.88474,3.68797,WGS84,30,175149.95390000,102095.03490000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_574,2017-01-01,,,Europe,BE,East Flanders,50.87531,3.74982,WGS84,30,174062.99340000,106438.52820000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_505,2019-01-01,,,Europe,BE,East Flanders,50.95064,4.00510,WGS84,30,182323.99070000,124446.01870000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_506,2019-01-01,,,Europe,BE,East Flanders,50.94954,4.00175,WGS84,30,182203.61770000,124209.97010000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_510,2019-01-01,1,coverage in m²,Europe,BE,East Flanders,50.95206,3.99516,WGS84,30,182486.00010000,123748.63150000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_537,2019-01-01,1,coverage in m²,Europe,BE,East Flanders,50.81820,3.64386,WGS84,30,167777.88430000,98918.84150000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_551,2017-01-01,20,coverage in m²,Europe,BE,East Flanders,50.98641,3.71947,WGS84,30,186439.86090000,104409.90840000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_557,2017-01-01,500,coverage in m²,Europe,BE,East Flanders,50.98603,3.72166,WGS84,30,186396.15920000,104563.54710000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_478,2019-01-01,1,coverage in m²,Europe,BE,East Flanders,50.89225,3.95674,WGS84,30,175846.35430000,121011.96120000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_490,2019-01-01,,,Europe,BE,East Flanders,50.92412,3.94030,WGS84,30,179398.82750000,119875.65910000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_493,2019-01-01,,,Europe,BE,East Flanders,50.92927,3.93772,WGS84,30,179972.70360000,119697.93760000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_495,2019-01-01,1,coverage in m²,Europe,BE,East Flanders,50.93111,3.93967,WGS84,30,180175.86990000,119836.12190000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_503,2019-01-01,10,coverage in m²,Europe,BE,East Flanders,50.95024,4.00352,WGS84,30,182280.14750000,124335.23630000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_504,2019-01-01,,,Europe,BE,East Flanders,50.95051,4.00418,WGS84,30,182310.28970000,124381.42830000,EPSG:31370,Impatiens glandulifera,Plantae,reuzenbalsemien
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1634,2021-10-20,,,Europe,BE,East Flanders,51.04381,3.68525,WGS84,30,192847.23740000,102066.07060000,EPSG:31370,Lagarosiphon major,Plantae,verspreidbladige waterpest
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_927,2020-06-17,,,Europe,BE,East Flanders,51.09297,3.70162,WGS84,30,198305.47130000,103263.22700000,EPSG:31370,Lagarosiphon major,Plantae,verspreidbladige waterpest
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_447,2020-02-07,,,Europe,BE,East Flanders,51.24465,4.27449,WGS84,30,214975.15320000,143417.09660000,EPSG:31370,Lithobates catesbeianus,Animalia,Amerikaanse stierkikker
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_3,2018-09-11,,,Europe,BE,East Flanders,51.25611,3.57479,WGS84,30,216541.69850000,94572.35750000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_4,2018-09-11,,,Europe,BE,East Flanders,51.23706,4.06125,WGS84,30,214170.39150000,128523.65620000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_5,2018-09-11,,,Europe,BE,East Flanders,51.16309,3.61096,WGS84,30,206166.18240000,96991.67370000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_6,2018-09-11,,,Europe,BE,East Flanders,51.16312,3.61104,WGS84,30,206170.53430000,96997.61790000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_7,2018-09-11,,,Europe,BE,East Flanders,51.07213,3.48642,WGS84,30,196144.62490000,88160.13190000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_8,2018-09-11,,,Europe,BE,East Flanders,51.07146,3.96239,WGS84,30,195779.98080000,121518.64320000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1631,2021-10-14,,,Europe,BE,East Flanders,51.10207,4.16365,WGS84,30,199128.36030000,135633.60150000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1635,2021-10-25,,,Europe,BE,East Flanders,51.16852,3.87586,WGS84,30,206614.72320000,115525.57360000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1874,2022-08-19,,,Europe,BE,East Flanders,51.14237,3.73862,WGS84,30,203777.75710000,105901.52610000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1876,2022-08-24,,,Europe,BE,East Flanders,51.23612,4.06062,WGS84,30,214065.60640000,128479.00590000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1878,2022-08-25,,,Europe,BE,East Flanders,50.88872,3.66027,WGS84,30,175611.55500000,100149.92870000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1879,2022-08-25,50,coverage in m²,Europe,BE,East Flanders,50.77251,3.56466,WGS84,30,162753.70920000,93283.02760000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1601,2021-08-24,,,Europe,BE,East Flanders,51.09982,4.02448,WGS84,30,198913.29860000,125884.57000000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1602,2021-08-24,,,Europe,BE,East Flanders,51.10056,4.02358,WGS84,30,198996.63330000,125822.28830000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1603,2021-08-24,,,Europe,BE,East Flanders,51.10008,4.02623,WGS84,30,198942.24640000,126007.37910000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1604,2021-08-24,,,Europe,BE,East Flanders,51.10007,4.02411,WGS84,30,198941.36920000,125859.13100000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_1605,2021-08-24,,,Europe,BE,East Flanders,51.10043,4.02241,WGS84,30,198982.59800000,125739.83070000,EPSG:31370,Ludwigia grandiflora,Plantae,waterteunisbloem
